,Synset,Tipo,Info
16828,01235137-n,slv:lemma,izplačilo
16829,01235137-n,slv:lemma,plačilo
16830,01235258-n,slv:lemma,maščevanje
16831,01235258-n,slv:lemma,revanša
16832,01235258-n,slv:lemma,talion
16833,01235355-v,slv:lemma,delati
16834,01235355-v,slv:lemma,gnesti
16835,01235355-v,slv:lemma,mesiti
16836,01235463-n,slv:lemma,maščevanje
16837,01235463-n,slv:lemma,povračilo
16838,01235859-a,slv:lemma,navpičen
16839,01235859-a,slv:lemma,pokončen
16840,01235946-n,slv:lemma,protiukrep
16841,01236164-v,slv:lemma,biti
16842,01236164-v,slv:lemma,biti se
16843,01236164-v,slv:lemma,trčiti
16844,01236164-v,slv:lemma,udariti
16845,01236164-v,slv:lemma,zadeti
16846,01236164-v,slv:lemma,zaleteti se
16847,01236173-n,slv:lemma,fevd
16848,01236296-n,slv:lemma,boj
16849,01236296-n,slv:lemma,vojna
16850,01236296-n,slv:lemma,vojskovanje
16851,01236296-n,slv:exe,"slv:exPolitiki, ki so s kratkovidno in neodgovorno politiko zakuhali tak svet, v tem peklenskem položaju povsem izgubljajo razsodnost; da bi našli opravičilo pred pretresenim ljudstvom, obljubljajo najbolj primitivne odgovore, zob za zob, krvno maščevanje ne le proti krivcem, ampak tudi proti vsej njihovi okolici, obljubljajo rasno vojno."
16852,01237167-n,slv:lemma,agresija
16853,01237294-n,slv:lemma,demokratizacija
16854,01237415-n,slv:lemma,integracija
16855,01237599-v,slv:lemma,udariti
16856,01237754-a,slv:lemma,pokončen
16857,01237872-n,slv:lemma,centralizacija
16858,01237901-v,slv:lemma,zgrešiti
16859,01238058-n,slv:lemma,decentralizacija
16860,01238201-a,slv:lemma,ležeč
16861,01238201-a,slv:lemma,neaktiven
16862,01238201-a,slv:lemma,počivajoč
16863,01238343-a,slv:lemma,upognjen
16864,01238343-a,slv:lemma,zvit
16865,01238424-n,slv:lemma,pripojitev
16866,01238424-n,slv:lemma,združitev
16867,01238640-v,slv:lemma,udariti
16868,01239064-n,slv:lemma,sodelovanje
16869,01239064-n,slv:lemma,udeležba
16870,01239064-n,slv:lemma,participacija
16871,01239199-a,slv:lemma,sključen
16872,01239199-a,slv:lemma,zgrbljen
16873,01239619-v,slv:lemma,trkati
16874,01239619-v,slv:lemma,udariti
16875,01239717-n,slv:lemma,izolacija
16876,01239868-n,slv:lemma,obveza
16877,01240029-a,slv:lemma,posajen
16878,01240029-a,slv:lemma,sedeč
16879,01240210-n,slv:lemma,intervencija
16880,01240210-n,slv:lemma,poseg
16881,01240210-n,slv:lemma,posredovanje
16882,01240432-n,slv:lemma,mediacija
16883,01240850-n,slv:lemma,nevtralnost
16884,01240979-n,slv:lemma,ovržba
16885,01240979-n,slv:lemma,razveljavitev
16886,01241073-v,slv:lemma,priganjati
16887,01241248-a,slv:lemma,mrtev
16888,01241248-a,slv:lemma,v mrtvilu
16889,01241248-a,slv:lemma,v zastoju
16890,01241331-n,slv:lemma,razbremenitev
16891,01241331-n,slv:lemma,rehabilitacija
16892,01241881-v,slv:lemma,nositi
16893,01242164-n,slv:lemma,protest delavcev
16894,01242208-v,slv:lemma,zaklopiti se
16895,01242208-v,slv:lemma,zaskočiti se
16896,01242391-v,slv:lemma,udariti
16897,01242832-v,slv:lemma,tresniti
16898,01242832-v,slv:lemma,treščiti
16899,01242832-v,slv:lemma,zaloputniti
16900,01242962-n,slv:lemma,gladovna stavka
16901,01242996-v,slv:lemma,zapreti
16902,01243102-a,slv:lemma,divji
16903,01243102-a,slv:lemma,pust
16904,01243298-v,slv:lemma,"napeti, napenjati"
16905,01243474-v,slv:lemma,kljuvati
16906,01243674-n,slv:lemma,stavka
16907,01243674-n,slv:lemma,štrajk
16908,01244341-n,slv:lemma,stavka
16909,01244593-n,slv:lemma,izmotavanje
16910,01244593-n,slv:lemma,izvijanje
16911,01244692-v,slv:lemma,loviti z vlačilko
16912,01244846-a,slv:lemma,vojskujoč se
16913,01244895-n,slv:lemma,sabotaža
16914,01245052-v,slv:lemma,sanirati
16915,01245061-n,slv:lemma,likvidacija
16916,01245061-n,slv:lemma,zatiranje
16917,01245159-n,slv:lemma,genocid
16918,01245159-n,slv:lemma,rodomor
16919,01245159-n,slv:def,"slv:devsekakršno sistematično uničevanje razne etnične skupine ali celih narodov z ubijanjem in množičnem iztrebljanjem njihovega prebivalstva ter uničenjem njihovih političnih, družbenih, kulturnih in verskih institucij"
16920,01245318-n,slv:lemma,holokavst
16921,01245471-n,slv:lemma,dokončna rešitev
16922,01245471-n,slv:lemma,holokavst
16923,01245610-a,slv:lemma,grenek
16924,01245618-n,slv:lemma,met
16925,01245778-a,slv:lemma,umazan
16926,01246004-a,slv:lemma,bolan
