,Synset,Tipo,Info
420,00066901-n,eus:lemma,hutsegite
421,00067129-v,eus:lemma,negar-zotinka ari izan
422,00067129-v,eus:lemma,zinkurinatu
423,00067254-n,eus:lemma,piper egite
424,00067254-n,eus:lemma,sasieskola egite
425,00067254-n,eus:lemma,txikarra egite
426,00067274-v,eus:lemma,mainak egin
427,00067274-v,eus:lemma,zinkurinatu
428,00067397-n,eus:lemma,ez agertze
429,00067545-v,eus:lemma,izerditu
430,00067707-n,eus:lemma,kapitulazio
431,00067999-v,eus:lemma,izerditu
432,00068333-n,eus:lemma,berrerortze
433,00068755-n,eus:lemma,desengainu
434,00068755-n,eus:lemma,desilusio
435,00068901-n,eus:lemma,ez betetze
436,00068901-n,eus:lemma,hauste
437,00069012-v,eus:lemma,tantaka ari izan
438,00069879-v,eus:lemma,sakitu
439,00069879-v,eus:lemma,zauritu
440,00070816-v,eus:lemma,atsekabetu
441,00070816-v,eus:lemma,nahigabetu
442,00070816-v,eus:lemma,samindu
443,00070965-n,eus:lemma,akats
444,00070965-n,eus:lemma,erru
445,00070965-n,eus:lemma,falta
446,00070965-n,eus:lemma,hanka-sartze
447,00070965-n,eus:lemma,huts
448,00070965-n,eus:lemma,hutsegite
449,00070965-n,eus:lemma,oker
450,00071646-v,eus:lemma,martirizatu
451,00072068-n,eus:lemma,hutsegite
452,00072261-n,eus:lemma,orban
453,00072473-n,eus:lemma,nahaste
454,00072808-n,eus:lemma,gaizki kalkulatze
455,00072808-n,eus:lemma,kalkulu oker
456,00073032-n,eus:lemma,hutsegite
457,00073343-v,eus:lemma,bota
458,00073713-n,eus:lemma,distortsio
459,00073713-n,eus:lemma,itxuraldatze
460,00074346-a,eus:lemma,natural
461,00074524-n,eus:lemma,lapsus
462,00074594-a,eus:lemma,natural
463,00074624-n,eus:lemma,deskuidu
464,00074624-n,eus:lemma,oharkabetasun
465,00074834-v,eus:lemma,odolustu
466,00075021-v,eus:lemma,nekatu
467,00075421-v,eus:lemma,akitu
468,00075421-v,eus:lemma,nekatu
469,00075421-v,eus:lemma,unatu
470,00075618-n,eus:lemma,korapilo
471,00075618-n,eus:lemma,nahaspila
472,00075912-n,eus:lemma,ilupa
473,00076114-v,eus:lemma,aspertu
474,00076114-v,eus:lemma,gogaitu
475,00076196-n,eus:lemma,solezismo
476,00076393-n,eus:lemma,hanka sartze
477,00076400-v,eus:lemma,bota
478,00076400-v,eus:lemma,botaka egin
479,00076400-v,eus:lemma,goitika egin
480,00076400-v,eus:lemma,goraka egin
481,00076400-v,eus:lemma,okaztatu
482,00076563-n,eus:lemma,irristada
483,00076563-n,eus:lemma,larrapastada
484,00076884-n,eus:lemma,erorketa
485,00077698-v,eus:lemma,ito
486,00077950-v,eus:lemma,ito
487,00077950-v,eus:lemma,itoarazi
488,00077981-n,eus:lemma,gaixotze
489,00078138-v,eus:lemma,izoztu
490,00078138-v,eus:lemma,jelatu
491,00078578-v,eus:lemma,hirrikinatu
492,00078578-v,eus:lemma,karranka egin
493,00078578-v,eus:lemma,karraskatu
494,00078760-v,eus:lemma,tratamendua eman
495,00078760-v,eus:lemma,tratamendua jarri
496,00078760-v,eus:lemma,tratatu
497,00078760-v,eus:lemma,zaindu
498,00079018-n,eus:lemma,erosketa
499,00079212-n,eus:lemma,berrerosketa
500,00080304-v,eus:lemma,tratamendua eman
501,00080304-v,eus:lemma,tratamendua jarri
502,00080304-v,eus:lemma,tratatu
503,00080743-n,eus:lemma,erosteko aukera
504,00080743-n,eus:lemma,erosteko opzio
505,00081395-n,eus:lemma,pizgarri
506,00081395-n,eus:lemma,sustagarri
507,00081395-n,eus:lemma,sustapen
508,00081572-n,eus:lemma,erosketa
509,00081725-v,eus:lemma,osatu
510,00081725-v,eus:lemma,sendatu
511,00081836-n,eus:lemma,erosketa
512,00082081-n,eus:lemma,erosketa
513,00082081-n,eus:lemma,merkatuan eroste
514,00082308-v,eus:lemma,baretu
515,00082308-v,eus:lemma,lasaitu
516,00082525-n,eus:lemma,onarpen
517,00082525-n,eus:lemma,onespen
518,00082563-v,eus:lemma,arindu
519,00082563-v,eus:lemma,pisua kendu
520,00082754-n,eus:lemma,oinordekotza
521,00082766-a,eus:lemma,borrokalari
522,00082870-n,eus:lemma,bereganatze
523,00082870-n,eus:lemma,eskuratze
524,00082870-n,eus:lemma,hartze
525,00083124-v,eus:lemma,bendatu
526,00083124-v,eus:lemma,lotu
527,00083523-v,eus:lemma,finkatu
528,00083523-v,eus:lemma,segurtatu
529,00083523-v,eus:lemma,tinkatu
530,00083585-n,eus:lemma,ondare
531,00083729-n,eus:lemma,eskuratze
532,00083729-n,eus:lemma,hartze
533,00083975-n,eus:lemma,jabekuntza
534,00083975-n,eus:lemma,jabetze
535,00084371-n,eus:lemma,bereganatze
536,00085219-n,eus:lemma,bahitze
537,00085219-n,eus:lemma,hartze
538,00085432-n,eus:lemma,euste
539,00085432-n,eus:lemma,heltze
540,00085626-v,eus:lemma,gantzutu
541,00085626-v,eus:lemma,igurtzi
542,00085626-v,eus:lemma,oliatu
543,00085678-n,eus:lemma,konfiskatze
544,00085678-n,eus:lemma,legez kentze
545,00085829-n,eus:lemma,bahitura
546,00085907-v,eus:lemma,ukendua eman
547,00086077-v,eus:lemma,odoletan izan
548,00086140-n,eus:lemma,desjabetze
549,00086140-n,eus:lemma,jabetza kentze
550,00086320-v,eus:lemma,injektatu
551,00086320-v,eus:lemma,xiringatu
552,00086654-n,eus:lemma,behartze
553,00086654-n,eus:lemma,errekisa
554,00086809-n,eus:lemma,okupazio
555,00087218-n,eus:lemma,bahitura
556,00087423-n,eus:lemma,diru-laguntza
557,00087454-v,eus:lemma,nazkatu
558,00087663-n,eus:lemma,emakida
559,00088209-v,eus:lemma,eritu
560,00088209-v,eus:lemma,gaixotu
561,00088339-v,eus:lemma,edendu
562,00088339-v,eus:lemma,pozoitu
563,00088481-n,eus:lemma,konfiskazio
564,00088713-v,eus:lemma,kutsatu
565,00088725-n,eus:lemma,atxiloketa
566,00088725-n,eus:lemma,harrapaketa
567,00089027-n,eus:lemma,konkista
568,00089351-n,eus:lemma,itzulketa
569,00089351-n,eus:lemma,itzulpen
570,00089351-n,eus:lemma,itzultze
571,00089750-v,eus:lemma,kutsatu
572,00090253-n,eus:lemma,hartze
573,00090253-n,eus:lemma,jasotze
574,00090393-n,eus:lemma,izendapen
575,00090779-n,eus:lemma,emanaldi
576,00090779-n,eus:lemma,emate
577,00091013-n,eus:lemma,baztertze
578,00091013-n,eus:lemma,uzte
579,00091124-v,eus:lemma,dislokatu
580,00091124-v,eus:lemma,lokatu
581,00091234-n,eus:lemma,baztertze
582,00091234-n,eus:lemma,erreus
583,00092293-v,eus:lemma,hondatu
584,00092293-v,eus:lemma,narriatu
585,00092366-n,eus:lemma,enkante
586,00092366-n,eus:lemma,erremate
587,00093006-n,eus:lemma,kapitalizazio
588,00093483-n,eus:lemma,erreskate
589,00093483-n,eus:lemma,salbamen
590,00093483-n,eus:lemma,salbamendu
591,00093593-v,eus:lemma,ahitu
592,00093593-v,eus:lemma,ahuldu
593,00093593-v,eus:lemma,ilaundu
594,00093593-v,eus:lemma,indargabetu
595,00093593-v,eus:lemma,makaldu
596,00093775-v,eus:lemma,usteldu
597,00093874-n,eus:lemma,salbamen
598,00093874-n,eus:lemma,salbamendu
599,00093979-v,eus:lemma,atrofiatu
600,00093979-v,eus:lemma,gaitasuna galdu
601,00094001-n,eus:lemma,berrerospen
602,00094001-n,eus:lemma,eroskunde
603,00094001-n,eus:lemma,erospen
604,00094001-n,eus:lemma,erredentzio
605,00094240-n,eus:lemma,absoluzio
606,00094240-n,eus:lemma,barkamen
607,00094788-n,eus:lemma,fede-aldaketa
608,00094954-n,eus:lemma,ebanjelismo
609,00094954-n,eus:lemma,ebanjelizazio
610,00095121-n,eus:lemma,barkamen
611,00095329-n,eus:lemma,kalte-ordain
612,00095329-n,eus:lemma,kalte-ordainketa
613,00095377-v,eus:lemma,ernamuindu
614,00095377-v,eus:lemma,erne
615,00095377-v,eus:lemma,hozitu
616,00095377-v,eus:lemma,muskildu
617,00095502-n,eus:lemma,askapen
618,00095502-n,eus:lemma,askatze
619,00095971-n,eus:lemma,berriztatze
620,00095971-n,eus:lemma,oneratze
621,00096211-n,eus:lemma,erreskatatze
622,00096211-n,eus:lemma,salbatze
623,00096766-v,eus:lemma,zornatu
624,00096851-n,eus:lemma,erreskate
625,00096969-n,eus:lemma,berreskuratze
626,00097122-n,eus:lemma,berreskuratze
627,00097244-n,eus:lemma,erregutze
628,00097504-n,eus:lemma,egite
629,00098385-n,eus:lemma,mekanismo
630,00098625-n,eus:lemma,zerbitzu
631,00098939-n,eus:lemma,autozerbitzu
632,00099184-v,eus:lemma,osatu
633,00099184-v,eus:lemma,sendatu
634,00099588-n,eus:lemma,bat-batekotasun
635,00099588-n,eus:lemma,inprobisazio
636,00099799-n,eus:lemma,malabarismo
637,00099951-n,eus:lemma,ilusio
638,00099951-n,eus:lemma,magia
639,00099951-n,eus:lemma,sorginkeria
640,00100044-v,eus:lemma,entrenatu
641,00100044-v,eus:lemma,trebatu
642,00100253-n,eus:lemma,kantaldi
643,00100543-n,eus:lemma,antzezpen
644,00100543-n,eus:lemma,interpretazio
645,00101191-n,eus:lemma,jotze
646,00101277-v,eus:lemma,luzatu
647,00101956-v,eus:lemma,listua bota
648,00101956-v,eus:lemma,tu egin
649,00101956-v,eus:lemma,txistua bota
650,00102457-n,eus:lemma,automatizazio
651,00102457-n,eus:lemma,mekanizazio
652,00102791-v,eus:lemma,listua jariatu
653,00102927-n,eus:lemma,motorizazio
654,00102974-v,eus:lemma,adurra jariatu
655,00102974-v,eus:lemma,lerdea jariatu
656,00103140-n,eus:lemma,jaurtiketa
657,00103291-n,eus:lemma,uretaratze
658,00103317-v,eus:lemma,gorritu
659,00103317-v,eus:lemma,lotsatu
660,00103619-v,eus:lemma,beluritu
661,00103619-v,eus:lemma,histu
662,00103619-v,eus:lemma,zurbildu
663,00103619-v,eus:lemma,zuritu
664,00103834-n,eus:lemma,bultzada
665,00103875-v,eus:lemma,beltzarandu
666,00103875-v,eus:lemma,belztu
667,00104299-v,eus:lemma,beltzarandu
668,00104299-v,eus:lemma,belztu
669,00104409-n,eus:lemma,biratze
670,00104409-n,eus:lemma,errodatze
671,00104539-n,eus:lemma,botatze
672,00104539-n,eus:lemma,jaurtiketa
673,00104976-n,eus:lemma,bolaketa
674,00105271-n,eus:lemma,bulkada
675,00105271-n,eus:lemma,bultzada
